"","datetime","fog_total_solids_pct","fog_VS_pct","fog_total_volatile_acids_mgl","fog_chemical_oxygen_demand_mgl","food_total_solids_pct","PS_total_solids_avg_pct","food_VS_pct","food_total_volatile_acids_mgl","food_chemical_oxygen_demand_mgl","PS_volatile_acids_mgl","PS_soluble_chemical_oxygen_demand_mgl","TWAS_total_solids_pct","TWAS_total_volatile_acids_mgl","TWAS_soluble_chemical_oxygen_demand_mgl","PD1_start_time_feed_hrs","PD1_total_hours_of_feed_hrs","PD2_stop_time_feed_hrs","PD1_alkalinity_mgl","PD1_sCOD_mgl","PD1_VS_pct","PD2_COD_mgl","PD2_TS_pct","fog_soluble_chemical_oxygen_demand_mgl","food_soluble_chemical_oxygen_demand_mgl","PS_VS_avg_pct","PS_chemical_oxygen_demand_mgl","PS_total_alkalinity_mgl","comments_digester_1_ac","comments_digester_2_ac","TWAS_VS_pct","TWAS_chemical_oxygen_demand_mgl","TWAS_total_alkalinity_mgl","PD1_stop_time_feed_hrs","PD2_start_time_feed_hrs","PD2_total_hours_of_feed_hrs","PD1_volatile_acids_mgl","PD1_ph_su","PD1_temperature_degf","PD1_gas_generation_cfday","PD1_gas_generation_cfhr","PD1_COD_mgl","PD1_TS_pct","PD2_alkalinity_mgl","PD2_sCOD_mgl","PD2_VS_pct","PD2_volatile_acids_mgl","PD2_ph_su","PD2_temperature_degf","PD2_gas_generation_cfday","PD2_gas_generation_cfhr","fog_feed_volume_gal","fog_loading_rate_lb1000ft3xd","food_feed_volume_gal","food_loading_rate_lb1000ft3xd","PS_feed_volume_gal","PS_loading_rate_lb1000ft3xd","TWAS_feed_volume_gal","TWAS_loading_rate_lb1000ft3xd","PD_target_organic_loading_rate_pct","PD_organic_loading_rate_pct","PD_organic_loading_rate_7dayavg_pct","PD1_volatile_solids_reduction_pct","PD1_va_alk_ratio_mgl","PD1_methane_pct","PD1_co2_pct","PD2_volatile_solids_reduction_pct","PD2_va_alk_ratio_mgl","PD2_methane_pct","PD2_co2_pct","daily_ccr_AD2_Influent","daily_ccr_AD2","daily_ccr_AD1"
"180",2020-04-23,0.9,90.4,NA,NA,17.4,5.1,92.7,NA,NA,826,NA,6,1880,NA,7.7,6.3,14,3936,NA,68.1,11970,1.1,NA,NA,86.2,69120,1460,NA,NA,84.2,82440,3640,14,7.7,6.3,35,7.20833333333335,100.135208333333,42.11,1.73,9900,0.9,4006,NA,69,51,7.32708333333333,100.081875,54.25,2.23125,10.87,237.717974666885,0.77,333.842208738483,7.23,854.352858180362,4.34,589.351792615941,50,28.3615420517069,36.1240315238948,71.9185219014512,0.00889227642276423,NA,NA,70.7213578500707,0.0127309036445332,NA,NA,26.4555555555556,539.488194444444,550.970833333333
"181",2020-04-24,3.17,94.7,NA,NA,16.9,6.2,93.5,NA,NA,2720,NA,7,4400,NA,8,6.5,14.5,3864,NA,64.1,12960,1.1,NA,NA,86.1,83340,920,NA,NA,84.8,104310,3700,14.5,8,6.5,29,7.20625000000001,100.188125,49.26,2.02458333333333,10260,1,4002,NA,69.4,58,7.28020833333332,100.150625,57.85,2.38333333333333,10.87,877.122643522913,0.77,327.047307553792,7.23,1037.42014183577,4.34,692.476690611288,50,41.0409864505714,37.8757441988574,79.6637213584875,0.00750517598343685,NA,NA,74.1687188195616,0.0144927536231884,NA,NA,36.1285615010424,437.916608756081,600.530229325921
"182",2020-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6.5,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,8,6.5,NA,7.20104166666668,100.1228125,44.18,1.81541666666667,NA,NA,NA,NA,NA,NA,7.23125,100.087708333333,60.07,2.46416666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,37.8757441988574,NA,NA,NA,NA,NA,NA,NA,NA,36.4215277777778,488.874305555556,527.289583333333
"183",2020-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,5.75,13.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.25,7.5,5.75,NA,7.22604166666667,100.076354166667,39.49,1.61708333333333,NA,NA,NA,NA,NA,NA,7.25208333333334,100.021875,55.15,2.26041666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,37.8757441988574,NA,NA,62,38,NA,NA,62,38,31.84375,474.055555555556,516.611111111111
"184",2020-04-27,1.83,92.1,NA,NA,15.5,4.2,90.8,NA,NA,2720,NA,18.2,3230,NA,8.25,6,14.25,3864,NA,64.9,12420,1.1,NA,NA,87.5,73800,600,NA,NA,94.4,95670,2980,14.25,8.25,6,59,7.20208333333333,100.100208333333,51.88,2.12333333333333,8640,1,3970,NA,70.1,30,7.34375,100.059895833333,55.93,2.2925,10.87,492.449614113579,0.77,291.292839699526,7.23,714.195612986859,4.34,2004.26272339192,50,22.3785699554412,36.8404651173285,82.1587444394462,0.0152691511387164,NA,NA,77.377809071173,0.00755667506297229,NA,NA,33.3518776077886,520.445757997218,609.585535465925
"185",2020-04-28,2.05,94.4,NA,NA,16,5.7,92.4,NA,NA,1250,NA,6.2,1900,NA,8.5,6.2,14.7,3774,NA,62.7,10620,1,NA,NA,88,69210,940,NA,NA,85,79290,3580,14.7,8.5,6.2,46,7.171875,100.144895833333,47.46,1.94916666666667,8190,0.9,3918,NA,70.4,34,7.36666666666666,100.120625,55.63,2.2825,10.87,565.427512998225,0.77,305.98787424455,7.23,974.804134623697,4.34,614.783045741491,50,35.4089588817362,33.3632391242383,81.218788513726,0.0121886592474828,NA,NA,73.4266784850442,0.00867789688616641,NA,NA,36.7824878387769,476.43085476025,582.48575399583
"186",2020-04-29,1.5,93,NA,NA,16,6.3,92.2,NA,NA,2900,7830,6.5,2160,10980,8.5,6.5,15,3740,480,51.8,11880,1,NA,NA,90,82890,600,NA,NA,85.4,85230,3200,15,8.5,6.5,42,7.18645833333333,100.064583333333,46.5,1.89791666666667,9900,1.1,3856,490,69,40,7.31041666666666,100.027291666667,56.32,2.30333333333333,10.87,407.591660103619,0.77,305.325562828436,7.23,1101.90180289401,4.34,647.563697706075,50,28.952332069217,31.2284778817345,88.257698671877,0.0112299465240642,NA,NA,75.6803177499866,0.0103734439834025,NA,NA,37.7630298818624,471.308547602502,542.339819318972
"187",2020-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1130,NA,NA,1780,NA,9,6,15,3890,NA,NA,10440,NA,NA,NA,NA,67410,1040,NA,NA,NA,85500,3420,15,9,6,30,7.14375,100.066979166667,46.93,1.92666666666667,9270,NA,3888,NA,NA,28,7.22604166666666,100.0784375,59.93,2.4575,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,31.9452118392415,NA,0.0077120822622108,NA,NA,NA,0.00720164609053498,NA,NA,42.8763888888889,450.39375,536.671527777778
"188",2020-05-01,1.35,92.7,NA,NA,12.9,5.6,92.6,NA,NA,NA,NA,5.9,NA,NA,10,4,14,3846,NA,62.1,9540,1,NA,NA,88.1,76050,940,NA,NA,84.6,78390,3880,14,10,4,38,7.12083333333334,100.101145833333,48.81,2,9180,0.9,3946,NA,69.1,29,7.24375000000001,100.044375,63.11,2.58666666666667,10.87,365.64916346715,0.77,247.23671218891,7.23,958.790605777407,4.34,582.282370875537,50,28.4539268240458,28.79844693261,80.7771111864507,0.00988039521580863,NA,NA,73.7647122633834,0.00734921439432337,NA,NA,36.8191933240612,504.770514603616,616.980528511822
"189",2020-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.15,5.99,14.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.14,8.15,6,NA,7.09791666666667,100.0515625,49.46,2.03125,NA,NA,NA,NA,NA,NA,7.30104166666667,100.052083333333,61.22,2.51875,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,28.79844693261,NA,NA,NA,NA,NA,NA,NA,NA,32.5090403337969,494.585535465925,633.518080667594
"190",2020-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6.15,14.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.15,8,6.15,NA,7.059375,100.058645833333,49.05,2.01125,NA,NA,NA,NA,NA,NA,7.35520833333333,100.032291666667,63.99,2.625,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,28.79844693261,NA,NA,62,38,NA,NA,62,38,33.5486787204451,504.339360222531,695.316411682893
"191",2020-05-04,1.81,92.2,NA,NA,14.2,5.8,92.3,NA,NA,2740,NA,6.5,2750,NA,7.8,6.2,14,3714,NA,51.5,10710,1.1,NA,NA,89.2,75510,920,NA,NA,84.8,81720,2920,14,7.8,6.2,31,7.05729166666667,100.077083333333,53.81,2.20208333333333,7200,1,3842,NA,70.5,38,7.29062499999999,100.071979166667,61.78,2.53333333333333,10.87,487.596497644532,0.77,271.270337701138,7.23,1005.43195193165,4.34,643.014069853339,50,31.5233989258124,31.0846541752028,87.7079469151246,0.00834679590737749,NA,NA,72.3352953691228,0.00989068193649141,NA,NA,34.5413481584434,454.162612925643,761.665045170257
"192",2020-05-05,2.14,95.3,NA,NA,11,4.8,92.7,NA,NA,1590,NA,6.5,1870,NA,8.7,6.1,14.8,3640,NA,62.9,12240,1.1,NA,NA,88.4,57420,980,NA,NA,84.5,84060,3520,14.8,8.7,6.1,51,7.09270833333333,100.077708333333,56.9,2.33375,7470,0.8,3792,NA,71.5,36,7.20520833333333,100.055,62.01,2.54458333333333,10.87,595.878554443386,0.77,211.049672190995,7.23,824.619000007032,4.34,640.739255926971,50,35.5117293890823,31.1103468020394,81.631799506923,0.014010989010989,NA,NA,72.8198995688168,0.00949367088607595,NA,NA,31.2951635846373,512.812233285918,806.140113798009
"193",2020-05-06,4.27,96.4,NA,NA,5.2,6.9,77.7,NA,NA,1270,3190,9.4,1500,9920,8.3,7.2,15.5,3602,630,59.8,10710,1.1,NA,NA,90.8,68850,700,NA,NA,93.3,78120,3460,15.5,8.3,7.2,35,6.99479166666665,100.132395833333,60.14,2.46791666666667,7020,0.9,3792,730,71,33,7.22083333333333,100.115520833333,66.82,2.74208333333333,10.87,1202.69634311923,0.77,83.6250951770616,7.23,1217.57234135654,4.34,1023.10631266832,50,36.4706947725015,32.9899374778605,82.6409549127617,0.00971682398667407,NA,NA,71.429946668207,0.00870253164556962,NA,NA,41.2482614742698,550.371349095967,741.360917941586
"194",2020-05-07,3.89,95.9,NA,NA,14.8,4.6,90.7,NA,NA,1150,NA,6.6,2260,NA,8.5,6.3,14.8,3536,NA,63.9,9630,1,NA,NA,85.3,76590,960,NA,NA,84.1,87300,3860,14.8,8.5,6.3,55,6.94791666666666,100.137916666667,72.66,2.98291666666667,7470,0.8,3708,NA,71.3,45,7.21666666666666,100.271145833333,73.37,3.01375,10.87,1089.9819096295,0.77,277.831360167014,7.23,762.547141833426,4.34,647.517034856304,50,49.2395109628278,36.239852174854,78.122568396153,0.0155542986425339,NA,NA,69.2949144579728,0.0121359223300971,NA,NA,46.6895833333333,580.620833333333,784.795138888889
"195",2020-05-08,3.01,94.5,NA,NA,14.9,5.9,91.1,NA,NA,1200,NA,6.4,2410,NA,8.05,5.4,13.45,3582,NA,60,9270,0.9,NA,NA,85.4,67590,800,NA,NA,83.4,87840,3880,13.45,8.05,5.4,68,7.03645833333333,100.086041666667,75.4,3.09,8640,1,3786,NA,66.1,56,7.09791666666667,100.102604166667,72.14,2.95708333333333,10.87,831.092543069347,0.77,280.942154099574,7.23,979.196194719888,4.34,622.6690673529,50,40.9755228221321,38.7441713744712,80.6997742663657,0.0189838079285315,NA,NA,74.9116043069179,0.0147913365029054,NA,NA,40.5840277777778,627.091666666667,801.300694444444
"196",2020-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,8,5.5,NA,7.02500000000001,100.04875,85.02,3.48958333333333,NA,NA,NA,NA,NA,NA,7.09375,100.0265625,86.73,3.56291666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,38.7441713744712,NA,NA,NA,NA,NA,NA,NA,NA,28.5974576271186,690.743644067797,803.19209039548
"197",2020-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.25,13.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.25,8,5.25,NA,7.03333333333334,100.0434375,100.34,4.10958333333333,NA,NA,NA,NA,NA,NA,7.16666666666667,100.005729166667,113.57,4.65416666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,38.7441713744712,NA,NA,62,38,NA,NA,62,38,25.5565902578797,842.349570200573,864.427650429799
"198",2020-05-11,22.4,98.8,NA,NA,13.9,6.1,91.6,NA,NA,1680,NA,5.8,1220,NA,8.5,6,14.5,3566,NA,75,22950,1.6,NA,NA,87.6,97650,780,NA,NA,84.2,76410,2640,14.5,8.5,6,122,6.91354166666666,99.9598958333333,118.29,4.85875,17010,1.6,3580,NA,76.5,118,7.11458333333334,99.9596875,128.35,5.26583333333333,10.87,6466.3029018532,0.77,263.525433578957,7.23,1038.46957212424,4.34,569.706732862077,50,80.7126959705601,48.5820307834208,68.6913307564882,0.03421200224341,NA,NA,66.0267631612956,0.0329608938547486,NA,NA,26.0994436717663,920.337273991655,913.799721835883
"199",2020-05-12,12.2,98.3,NA,NA,21.9,4,87.8,NA,NA,911,NA,7,1420,NA,8.5,6.5,15,3596,NA,77,32310,1.9,NA,NA,84.5,59850,1320,NA,NA,84.3,89460,3000,15,8.5,6.5,286,6.86875,99.9832291666667,133.71,5.48625,35730,2,3486,NA,77.5,580,6.97916666666666,100.010104166667,93.46,3.83708333333333,10.87,3504.00268312449,0.77,397.970511603697,7.23,656.865625005601,4.34,688.393691256269,50,74.3624984514352,56.3521845958914,57.4564788611612,0.0795328142380423,NA,NA,56.228671613287,0.166379804934022,NA,NA,32.0821727019499,1094.7778551532,982.555013927577
"200",2020-05-13,8.66,96.9,NA,NA,18,4.5,91,NA,NA,843,2250,5.3,866,5880,8.5,6,14.5,3582,1930,77.4,32580,2.1,NA,NA,86,62730,1220,NA,NA,84.9,65520,2380,14.5,8.5,6,438,6.91041666666667,100.020833333333,133.23,5.46166666666667,33930,2.4,3190,3040,78.2,1690,6.67604166666667,100.014583333333,47.65,1.94791666666667,10.87,2451.8435264702,0.77,339.020656123223,7.23,752.091706737182,4.34,524.922062793736,50,68.6073725770452,62.7795201568001,60.6742238138929,0.122278056951424,NA,NA,58.8096918372147,0.529780564263323,NA,NA,27.2381944444444,1257.52222222222,1030.09236111111
"201",2020-05-14,5.28,96.3,NA,NA,24.1,4.6,93.6,461,NA,940,NA,5.2,820,NA,8.5,6.5,15,3644,NA,77.6,39690,2,NA,NA,86.1,70830,1240,NA,NA,84.8,65160,2200,15,8.5,6.5,440,6.94583333333334,100.037083333333,125.64,5.15125,38790,2.5,2782,NA,78.4,2282,6.57708333333333,100.002604166667,32,1.3125,10.87,1485.63215672349,0.77,466.879875003981,7.23,769.698814910409,4.34,514.411255882671,50,60.3256101540842,64.9967399950514,62.3614190687362,0.120746432491767,NA,NA,60.5649995893899,0.820273184759166,NA,NA,43.8576388888889,1356.19861111111,1000.54375
"202",2020-05-15,0.8,87.2,NA,NA,13.1,6.1,93,NA,NA,1220,NA,6.2,1610,NA,8.25,6.25,23.59,4326,NA,74.9,32850,2,NA,NA,86.5,76680,1380,NA,NA,84.5,84240,3200,14.5,14.5,9.09,376,7.03125000000001,99.8136458333334,119.73,4.91208333333333,35730,2.5,4108,NA,72.8,2282,6.74270833333333,100.047083333333,31.43,1.28916666666667,10.87,203.82504809196,0.77,252.154374453555,7.23,1025.42942909528,4.34,611.166674884188,50,21.7903448055102,61.159704391727,58.5357885088348,0.0869163199260287,NA,NA,62.8098619857966,0.555501460564752,NA,NA,39.827731092437,1469.43417366947,1013.92226890756
"203",2020-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,10.3,10.2,NA,7.246875,100.156770833333,107.68,4.41041666666667,NA,NA,NA,NA,NA,NA,7.359375,100.07125,24.22,0.985,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,61.159704391727,NA,NA,NA,NA,NA,NA,NA,NA,24.4450625869263,1601.83483870968,1037.36578581363
"204",2020-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,8,7.3,NA,7.28854166666667,100.080625,90.66,3.71833333333333,NA,NA,NA,NA,NA,NA,7.67395833333333,99.8659375,11.25,0.461666666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,61.159704391727,NA,NA,NA,NA,NA,NA,NA,NA,14.8346073662265,1602.19127086008,1098.27936066713
"205",2020-05-18,4.61,95.7,NA,NA,22.6,4.5,88.5,NA,NA,1830,NA,6.6,2200,NA,15.5,4.5,20,7004,NA,65.6,30060,4.3,NA,NA,86.3,73260,1220,NA,NA,84.9,85500,3300,20,15.5,4.5,1639,7.30208333333334,100.049895833333,62.7,2.57208333333333,33480,2.8,10000,NA,36.3,2281,7.696875,100.064375,4.29,0.175416666666667,10.87,1289.03272996082,0.77,413.965332302844,7.23,754.715282458359,4.34,653.676531026161,50,54.7343190751416,55.9640290126433,76.0688906047559,0.234009137635637,NA,NA,92.8487060812811,0.2281,NA,NA,12.5833333333333,1600.24097222222,1146.62152777778
"206",2020-05-19,0.95,89,NA,NA,23.3,4.3,91,NA,NA,962,NA,5.7,882,NA,11.3,5.2,16.5,7474,NA,68.7,32130,4.7,NA,NA,86.3,64980,940,NA,NA,85.1,86580,2900,16.5,11.3,5.2,1867,7.22083333333333,100.08375,57.35,2.35541666666667,29520,3.6,14000,NA,34.6,4184,7.6,100.075729166667,7.64,0.315416666666667,10.87,247.038529474989,0.77,438.843404870616,7.23,721.172381015765,4.34,565.868713468359,50,34.7647589045807,48.0444811032724,69.6438345204304,0.24979930425475,NA,NA,92.6830032425997,0.298857142857143,NA,NA,27.5396935933148,1527.64902506964,1163.24930362117
"207",2020-05-20,0.64,85.5,312,NA,21.2,4.2,90.7,NA,NA,930,NA,6.3,1440,NA,8.8,5.7,14.5,7088,NA,67,29160,4.5,NA,NA,86.1,58590,960,NA,NA,85.5,79560,3320,14.5,8.8,5.7,2135,7.19062500000001,99.9289583333333,41.85,1.71208333333333,30600,2.7,20000,NA,35.5,4281,7.66666666666668,100.0646875,9.36,0.38125,10.87,159.881115705162,0.77,397.974651050047,7.23,702.76848317907,4.34,628.373600737484,50,29.5318370297153,40.2293739938064,69.5279418683674,0.301213318284424,NA,NA,91.7394385974297,0.21405,NA,NA,58.8595271210014,969.401947148818,1169.60292072323
"208",2020-05-21,NA,NA,312,NA,NA,NA,NA,501,NA,940,NA,NA,1210,NA,7.8,6.3,14.1,6728,NA,NA,28440,NA,NA,NA,NA,67410,1160,NA,NA,NA,71010,2920,14.1,7.8,6.3,2300,7.19687500000001,99.9914583333334,32.05,1.31583333333333,30240,NA,8000,NA,NA,4225,7.771875,100.1159375,12.19,0.503333333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,35.2053149537369,NA,0.341854934601665,NA,NA,NA,0.528125,NA,NA,71.7078965758211,182.055206149546,1169.0251572327
"209",2020-05-22,0.93,88,NA,NA,17.4,4.1,90.7,NA,NA,985,NA,5.8,3110,NA,9.5,5.5,15,6624,NA,67.9,28890,4.4,NA,NA,84.7,66600,104,NA,NA,84.9,80370,314,15,9.5,5.5,2236,7.26562500000001,100.0353125,20.58,0.834166666666667,28260,2.7,5400,NA,39.3,2282,7.74166666666666,100.09125,8.17,0.324583333333333,10.87,239.120440594123,0.77,326.639572088246,7.23,674.880844957678,4.34,574.443012113899,50,31.1699102234358,37.5502063082183,68.6020126238436,0.33756038647343,NA,NA,90.3896118638849,0.422592592592593,NA,NA,49.8370473537604,156.073816155989,1143.50905292479
"210",2020-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8,6,NA,7.29270833333334,100.1009375,16.72,0.685416666666667,NA,NA,NA,NA,NA,NA,7.60625000000001,100.196145833333,10.11,0.413333333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,37.5502063082183,NA,NA,NA,NA,NA,NA,NA,NA,56.3470383275261,141.112195121951,1143.20905923345
"211",2020-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,6.15,14.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.45,8.3,6.15,NA,7.31979166666667,100.115208333333,14.4,0.586666666666667,NA,NA,NA,NA,NA,NA,7.60937500000001,100.075520833333,11.41,0.464583333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,37.5502063082183,NA,NA,30,70,NA,NA,48,52,64.6576200417537,142.480862908838,1142.20737647878
"212",2020-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.75,6.75,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,7.75,6.75,NA,7.26153846153846,99.9692307692308,17.46,0,NA,NA,NA,NA,NA,NA,7.62307692307692,99.9730769230769,14.92,0,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,31.8221687192439,NA,NA,NA,NA,NA,NA,NA,NA,78.1108757062147,175.786016949153,1142.0134180791
"213",2020-05-26,NA,NA,NA,NA,19.3,4.3,91.5,NA,NA,931,NA,5.2,2290,NA,15.25,NA,NA,6558,NA,65.5,30870,4.1,NA,NA,85.8,65430,1220,NA,NA,84.5,71190,3260,NA,15.25,NA,1841,7.29479166666667,100.396145833333,13.26,0.54125,26730,2.5,8000,NA,42,5070,7.68645833333335,100.4228125,13.38,0.54625,10.87,NA,0.77,365.502764151896,7.23,716.994093756114,4.34,512.591404741577,50,NA,30.3508736265755,NA,0.280725831046051,NA,NA,NA,0.63375,NA,NA,76.4058988764045,304.281601123596,1136.68328651685
"214",2020-05-27,NA,NA,NA,NA,20.6,3.5,91.7,NA,NA,912,NA,4.7,1560,NA,9.5,6,15.5,6532,NA,66.5,31500,4,NA,NA,83.3,55170,1340,NA,NA,85,60570,2800,15.5,9.5,6,1732,7.33333333333333,100.103333333333,10.8,0.442916666666667,28800,2.4,8000,NA,42.7,2535,7.64583333333334,100.1653125,12.61,0.518333333333333,10.87,NA,0.77,390.974847270995,7.23,566.595186302908,4.34,466.045212094356,50,NA,31.1699102234358,NA,0.265156154317208,NA,NA,NA,0.316875,NA,NA,79.0021126760563,412.45985915493,1104.92746478873
"215",2020-05-28,7.58,98,NA,NA,21.9,3.7,92.3,NA,NA,980,NA,6.2,2580,NA,8.5,6,14.5,6412,NA,67.3,33750,4.1,NA,NA,83.2,54270,1260,NA,NA,85.1,80730,3740,14.5,8.5,6,1534,7.33541666666666,100.002083333333,13.34,0.5475,28350,2.4,18760,NA,47.1,5620,7.55312500000001,100.052916666667,11.6,0.471666666666667,10.87,2170.43289456181,0.77,418.367633496825,7.23,598.253000005101,4.34,615.506319912952,50,68.0804676732732,49.6251889483545,76.2394019556174,0.239238927011853,NA,NA,89.7208952690414,0.299573560767591,NA,NA,76.21925509487,470.938158819396,1059.05903021785
"216",2020-05-29,1.49,93,NA,NA,17.6,4.2,92.6,NA,NA,1050,NA,5.7,2120,NA,9.3,5.2,14.5,6484,NA,66.3,33300,3.9,NA,NA,84,43470,1160,NA,NA,84.3,69840,3080,14.5,9.3,5.2,1369,7.3,100.004791666667,20.3,0.83125,23580,2.3,18440,NA,45.9,6304,7.471875,100.022083333333,15.8,0.646666666666667,10.87,404.874382369595,0.77,337.31520422673,7.23,685.627788467385,4.34,560.54914859439,50,37.3265983794014,52.7035330263373,74.3726328834362,0.211135101789019,NA,NA,88.948129608341,0.341865509761388,NA,NA,68.485835694051,530.955414012739,1050.09277620397
"217",2020-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,8,5.5,NA,7.22083333333333,100.071041666667,26.29,1.07458333333333,NA,NA,NA,NA,NA,NA,7.48541666666666,100.077395833333,19.09,0.785416666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,52.7035330263373,NA,NA,NA,NA,NA,NA,NA,NA,73.3089373680507,604.932441942294,1105.56368754398
"218",2020-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8,6,NA,7.16979166666667,100.075208333333,28.27,1.16583333333333,NA,NA,NA,NA,NA,NA,7.546875,100.103541666667,18.05,0.74625,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,52.7035330263373,NA,NA,NA,NA,NA,NA,NA,NA,80.1150877192982,675.608421052632,1137.21473684211
"219",2020-06-01,1.66,93.3,NA,NA,10.5,5.7,91.7,NA,NA,2310,NA,5.3,2800,NA,13,6,19,5500,NA,68.9,32040,3.6,NA,NA,87.3,78840,960,NA,NA,85.6,67140,2780,19,13,6,1842,7.19583333333333,100.0775,28.89,1.17958333333333,22500,2.3,15230,NA,47.2,7008,7.52916666666667,100.148229166667,19.01,0.776666666666667,10.87,452.523162247515,0.77,199.2832959391,7.23,967.050010825554,4.34,529.250042110056,50,30.3433025695776,45.2501228740841,73.9397108355367,0.334909090909091,65,35,89.4845352095981,0.460144451739987,50,50,72.9189378057303,724.142557651992,1142.9035639413
"220",2020-06-02,1.76,92.6,NA,NA,10.7,4.1,89.5,NA,NA,1060,NA,5.6,1500,NA,10.4,5.9,16.3,5732,NA,68.8,28080,3.4,NA,NA,86.3,68040,1580,NA,NA,86.4,72990,2860,16.3,10.4,5.9,1911,7.08765432098766,100.130740740741,32.45,1.30285714285714,27990,2.3,15440,NA,46,8032,7.34567901234567,100.308765432099,19.59,0.787619047619048,10.87,476.18393116163,0.77,198.207039887915,7.23,687.629479573171,4.34,564.43383083788,50,35.006850540893,42.6893047907863,71.9076113664615,0.333391486392184,NA,NA,89.1477723495762,0.52020725388601,NA,NA,96.384561891516,788.822670375522,1138.10778859527
"221",2020-06-03,1.41,92.2,NA,NA,16.9,4.1,90,NA,NA,1110,NA,5.3,2280,NA,13,6,NA,5612,NA,68.9,29430,3.2,NA,NA,86.1,70200,1080,NA,NA,86.2,72810,3480,19,NA,NA,1937,7.09062500000001,100.2115625,29.05,1.18541666666667,30420,2.3,14910,NA,46.2,8410,7.56041666666667,92.0717708333333,11.27,0.46,10.87,379.840365568392,0.77,314.804894971564,7.23,686.035900246235,4.34,532.959738666902,50,36.2996662925882,41.4113770911467,71.5649504079383,0.345153243050606,NA,NA,88.9781408444796,0.564050972501677,NA,NA,98,573.466573816156,1124.69011142061
